user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
549;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.163043;7
548;46-55;male;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.195652;0
547;18-25;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.369565;7
546;56-65;female;San Jose;Hindu;Widowed;Natural resources construction;Far Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.141304;7
545;56-65;female;San Jose;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.184783;7
544;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.163043;4
543;18-25;male;Cambridge;Hindu;Single;Manager;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.239130;6
542;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.141304;7
541;26-35;female;Cambridge;Buddhist;Divorced;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.163043;2
540;18-25;female;Winthrop;Christian;Single;Professional;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.260870;6
539;66-75;female;Palo Alto;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.336957;4
538;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.184783;7
537;26-35;male;Santa Barbara;Buddhist;Single;Professional;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.282609;2
536;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.184783;6
535;56-65;female;San Jose;Hindu;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.315217;7
534;26-35;female;Cambridge;Hindu;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.271739;2
533;18-25;male;Santa Barbara;Buddhist;Married;Service;Left;Homosexual;LOW;entertainment;entertainment;entertainment;NO;0.510870;2
532;26-35;female;Cambridge;Buddhist;Single;Manager;Center;Homosexual;LOW;tv show;drink brand;soccer club;YES;0.369565;2
531;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Left;Asexual;LOW;tv show;drink brand;soccer club;NO;0.500000;7
530;26-35;female;Cambridge;Buddhist;Single;Professional;Center;Heterosexual;LOW;entertainment;drink brand;soccer club;YES;0.184783;2
529;18-25;female;Winthrop;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.163043;2
528;18-25;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.239130;0
527;26-35;female;Palo Alto;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.163043;2
526;26-35;male;San Jose;Hindu;Divorced;Student;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.293478;2
525;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.239130;1
524;36-45;female;Santa Barbara;Muslim;Single;Student;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.293478;0
523;26-35;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.239130;6
522;26-35;female;Boston;No religious affiliation;Single;Sales and office;Left;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.228261;0
521;36-45;male;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.293478;0
520;26-35;female;Boston;No religious affiliation;Married;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.391304;0
519;18-25;female;Cambridge;Buddhist;Married;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.271739;2
518;46-55;female;Santa Barbara;Hindu;Single;Professional;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.500000;2
517;36-45;female;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.380435;0
516;26-35;male;San Jose;Hindu;Divorced;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.380435;2
515;36-45;female;Boston;Christian;Widowed;Sales and office;Center;Bisexual;LOW;drink brand;tv show;drink brand;NO;0.206522;0
514;36-45;female;Boston;No religious affiliation;Divorced;Sales and office;Center;Heterosexual;LOW;drink brand;music artist;drink brand;NO;0.358696;0
513;36-45;female;Boston;No religious affiliation;Divorced;Sales and office;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.293478;0
512;36-45;male;Winthrop;No religious affiliation;Married;Sales and office;Center Right;Homosexual;LOW;tv show;music artist;drink brand;NO;0.347826;0
511;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.260870;2
510;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.510870;2
509;66-75;female;Cambridge;Christian;Single;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.391304;4
508;26-35;female;Cambridge;Buddhist;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.423913;2
507;18-25;female;Boston;Hindu;Single;Professional;Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.293478;2
506;18-25;male;Cambridge;Buddhist;Married;Professional;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.413043;2
505;36-45;female;Boston;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.413043;0
504;26-35;male;San Jose;Hindu;Divorced;Manager;Center;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.456522;2
503;26-35;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.326087;2
502;26-35;male;Boston;Buddhist;Single;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.608696;2
501;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.554348;2
500;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.684783;2
498;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.032609;5
497;56-65;male;San Jose;Hindu;Widowed;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.043478;3
496;56-65;female;Palo Alto;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.054348;3
495;18-25;female;Palo Alto;Christian;Single;Natural resources construction;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.043478;1
493;18-25;female;Winthrop;Muslim;Single;Professional;Center Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.054348;5
492;66-75;female;Santa Barbara;Buddhist;Widowed;Professional;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.119565;9
490;56-65;male;Santa Barbara;Muslim;Single;Sales and office;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.097826;9
489;46-55;female;Winthrop;Christian;Single;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.097826;8
488;76-85;male;Santa Barbara;Buddhist;Divorced;Production transportation;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.141304;7
487;36-45;female;Santa Barbara;Muslim;Widowed;Natural resources construction;Center Left;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.076087;3
486;56-65;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.054348;3
485;46-55;male;San Jose;Hindu;Single;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.043478;3
484;18-25;male;Winthrop;Muslim;Married;Service;Right;Homosexual;LOW;music artist;tv show;soccer club;NO;0.228261;5
483;36-45;female;Santa Barbara;Hindu;Married;Natural resources construction;Left;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.032609;9
482;46-55;female;Santa Barbara;Buddhist;Married;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.010870;3
481;18-25;female;Winthrop;Christian;Married;Student;Left;Asexual;LOW;entertainment;music artist;soccer club;NO;0.054348;8
479;18-25;female;Cambridge;Christian;Married;Professional;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.065217;8
477;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.141304;8
476;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.130435;5
475;18-25;female;Palo Alto;Jewish;Married;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.108696;1
474;66-75;male;San Jose;Muslim;Married;Professional;Far Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.097826;2
473;26-35;male;Santa Barbara;Hindu;Widowed;Service;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.108696;3
472;66-75;male;Palo Alto;Hindu;Married;Production transportation;Far Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.163043;3
471;36-45;male;Santa Barbara;Buddhist;Married;Production transportation;Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.108696;3
470;56-65;female;Palo Alto;Muslim;Married;Production transportation;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.130435;3
469;36-45;female;Winthrop;Muslim;Married;Professional;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.217391;8
468;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.271739;7
467;56-65;female;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.076087;3
466;56-65;female;Santa Barbara;Hindu;Widowed;Production transportation;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.086957;7
465;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.152174;7
463;56-65;male;Santa Barbara;Muslim;Married;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.054348;7
462;36-45;male;;No religious affiliation;Married;;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.141304;0
461;56-65;male;San Jose;Hindu;Widowed;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.108696;3
460;36-45;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.076087;0
459;56-65;female;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.163043;3
458;36-45;female;Boston;Christian;Divorced;Manager;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.076087;0
457;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.163043;3
456;18-25;female;Boston;Christian;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.076087;8
455;56-65;male;Palo Alto;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.184783;3
454;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.173913;8
453;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.271739;2
452;56-65;male;Palo Alto;Christian;Widowed;Student;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.043478;3
451;56-65;male;Palo Alto;Muslim;Married;Production transportation;Center;Heterosexual;LOW;music artist;entertainment;entertainment;NO;0.108696;3
450;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Center Right;Heterosexual;LOW;tv show;drink brand;entertainment;NO;0.119565;3
449;18-25;female;Winthrop;Jewish;Married;Professional;Center Right;Heterosexual;LOW;tv show;entertainment;music artist;NO;0.184783;6
448;56-65;female;Santa Barbara;Hindu;Single;Production transportation;Center Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.108696;3
447;56-65;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.173913;3
446;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.173913;8
445;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.206522;6
444;46-55;male;Santa Barbara;Hindu;Married;Manager;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;3
443;56-65;female;Santa Barbara;Muslim;Single;Production transportation;Center Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.239130;3
442;66-75;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.195652;3
441;76-85;male;Boston;Christian;Single;Natural resources construction;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.250000;0
440;76-85;male;Santa Barbara;Hindu;Divorced;Manager;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.184783;3
439;66-75;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.195652;3
438;36-45;male;Cambridge;Christian;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.184783;0
437;56-65;male;Palo Alto;Christian;Widowed;Student;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.434783;3
436;76-85;male;Cambridge;Christian;Single;Service;Center Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.032609;6
435;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Far Left;Bisexual;LOW;music artist;music artist;drink brand;NO;0.097826;7
434;46-55;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.108696;0
433;36-45;female;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.086957;0
431;76-85;male;Cambridge;Christian;Single;Service;Center Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.097826;6
430;66-75;female;Santa Barbara;Buddhist;Widowed;Natural resources construction;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.173913;3
429;56-65;female;Cambridge;Hindu;Divorced;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.086957;3
428;56-65;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.119565;3
427;66-75;male;San Jose;Christian;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.097826;4
426;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.163043;3
425;56-65;female;Santa Barbara;Buddhist;Divorced;Student;Center Right;Bisexual;LOW;tv show;entertainment;entertainment;NO;0.184783;3
424;56-65;female;Santa Barbara;Muslim;Single;Professional;Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.141304;3
423;66-75;female;Boston;Buddhist;Single;Production transportation;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.217391;3
422;36-45;female;Santa Barbara;Muslim;Widowed;Natural resources construction;Center Left;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.250000;3
421;56-65;female;Santa Barbara;Hindu;Single;Production transportation;Right;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;3
420;18-25;male;Cambridge;Christian;Single;Service;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.108696;6
419;56-65;female;Winthrop;Hindu;Single;Natural resources construction;Center Right;Homosexual;LOW;drink brand;tv show;soccer club;NO;0.152174;3
418;46-55;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.130435;7
417;56-65;male;Santa Barbara;Muslim;Divorced;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.097826;3
416;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.163043;3
415;46-55;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.141304;7
414;66-75;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.206522;3
413;18-25;female;Winthrop;Christian;Divorced;Manager;Far Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.032609;6
412;46-55;female;Santa Barbara;Buddhist;Single;Student;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.130435;3
411;56-65;female;Santa Barbara;Hindu;Single;Production transportation;Right;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;3
410;56-65;male;San Jose;Buddhist;Single;Natural resources construction;Left;Asexual;LOW;music artist;tv show;soccer club;NO;0.250000;7
409;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.173913;3
408;66-75;male;Santa Barbara;Hindu;Married;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.250000;3
407;56-65;male;Santa Barbara;Buddhist;Married;Natural resources construction;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.217391;7
406;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;soccer club;NO;0.369565;3
405;26-35;male;Santa Barbara;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.130435;7
404;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;soccer club;NO;0.065217;3
403;46-55;male;Boston;Hindu;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.152174;0
402;46-55;female;Winthrop;Muslim;Married;Student;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.108696;3
401;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.097826;4
400;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.173913;3
399;18-25;female;Boston;Christian;Married;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.315217;6
398;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.141304;3
397;66-75;male;Palo Alto;Hindu;Married;Production transportation;Far Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.173913;3
396;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.141304;9
395;66-75;female;Santa Barbara;Hindu;Widowed;Production transportation;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.239130;9
394;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.163043;3
393;18-25;male;Winthrop;Hindu;Married;Manager;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.282609;7
392;56-65;male;San Jose;Hindu;Widowed;Service;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.228261;3
391;56-65;female;Palo Alto;Buddhist;Single;Production transportation;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.369565;9
390;36-45;female;Boston;Muslim;Divorced;Sales and office;Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.054348;0
389;46-55;male;Santa Barbara;Buddhist;Married;Student;Right;Asexual;LOW;tv show;drink brand;soccer club;NO;0.130435;3
388;36-45;female;Boston;No religious affiliation;Divorced;Sales and office;Center;Heterosexual;LOW;tv show;music artist;entertainment;NO;0.119565;0
387;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.206522;0
386;66-75;male;Cambridge;Muslim;Single;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.130435;2
385;18-25;female;Cambridge;Other religions;Divorced;Student;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.228261;6
384;36-45;female;Winthrop;Christian;Married;Production transportation;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.206522;8
383;18-25;female;Winthrop;Jewish;Married;Professional;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.380435;6
382;56-65;female;Santa Barbara;Hindu;Widowed;Student;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.097826;3
381;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.195652;1
380;76-85;male;Boston;Muslim;Single;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.260870;0
379;36-45;male;Cambridge;Christian;Single;Sales and office;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.380435;0
378;26-35;female;Boston;Christian;Single;Professional;Center Right;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.195652;8
377;56-65;male;Palo Alto;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.326087;3
376;18-25;female;Boston;Hindu;Divorced;Natural resources construction;Center;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.336957;3
375;66-75;female;Cambridge;Jewish;Married;Manager;Center;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.532609;3
374;56-65;female;Palo Alto;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.076087;3
373;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.032609;6
372;56-65;male;Santa Barbara;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.065217;7
371;18-25;female;Winthrop;Jewish;Married;Professional;Left;Heterosexual;LOW;tv show;entertainment;music artist;NO;0.097826;6
370;26-35;male;San Jose;Buddhist;Single;Professional;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.076087;7
369;36-45;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.097826;3
368;18-25;female;Winthrop;Christian;Single;Manager;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.065217;6
367;18-25;female;Winthrop;Muslim;Single;Professional;Center;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.206522;5
366;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Asexual;LOW;tv show;entertainment;entertainment;NO;0.065217;3
364;18-25;female;Winthrop;Muslim;Single;Production transportation;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.076087;5
363;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.173913;5
362;26-35;female;Cambridge;Hindu;Single;Manager;Center Left;Homosexual;LOW;entertainment;tv show;soccer club;YES;0.076087;2
360;36-45;female;Winthrop;Hindu;Widowed;Natural resources construction;Far Left;Homosexual;LOW;tv show;drink brand;soccer club;NO;0.119565;7
359;46-55;male;Santa Barbara;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.293478;3
358;56-65;male;Santa Barbara;Hindu;Single;Production transportation;Right;Heterosexual;LOW;tv show;entertainment;soccer club;NO;0.108696;3
357;26-35;female;Palo Alto;Jewish;Widowed;Sales and office;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.097826;6
356;36-45;male;Palo Alto;Jewish;Married;Manager;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.152174;0
355;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.217391;6
354;66-75;female;Santa Barbara;Hindu;Widowed;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.119565;3
353;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.173913;7
352;56-65;male;Santa Barbara;Hindu;Single;Manager;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.184783;3
351;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.195652;7
350;66-75;female;San Jose;Muslim;Divorced;Student;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.130435;6
349;26-35;male;Santa Barbara;Hindu;Single;Service;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.228261;3
348;18-25;female;Winthrop;Jewish;Single;Professional;Center Right;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.163043;6
347;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Center Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.217391;3
346;26-35;female;Palo Alto;Christian;Married;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.097826;1
345;56-65;female;Santa Barbara;Hindu;Widowed;Production transportation;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.239130;3
344;56-65;female;San Jose;Hindu;Single;Manager;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.293478;3
343;56-65;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;soccer club;NO;0.423913;3
342;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.097826;1
341;26-35;male;Boston;Muslim;Single;Manager;Center Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.086957;0
340;18-25;female;Winthrop;Christian;Single;Professional;Center Right;Heterosexual;LOW;entertainment;music artist;soccer club;NO;0.217391;8
339;66-75;female;Santa Barbara;Hindu;Widowed;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.097826;3
338;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.195652;3
337;18-25;male;Winthrop;Other religions;Single;Natural resources construction;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.195652;8
336;46-55;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.228261;3
335;18-25;female;Cambridge;Jewish;Divorced;Sales and office;Center Left;Bisexual;LOW;drink brand;drink brand;entertainment;NO;0.108696;1
