user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
6003;66-75;female;Santa Barbara;Jewish;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.085227;4
6002;66-75;female;San Jose;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.062500;4
6001;26-35;female;Winthrop;Hindu;Single;Professional;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;5
5999;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.073864;2
5998;66-75;female;San Jose;Jewish;Divorced;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.170455;4
5997;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;music artist;entertainment;NO;0.176136;1
5996;66-75;female;San Jose;Muslim;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.119318;4
5994;56-65;female;Santa Barbara;Muslim;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;soccer club;NO;0.068182;3
5993;66-75;female;Cambridge;Christian;Divorced;Student;Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.119318;4
5992;66-75;female;Cambridge;Hindu;Divorced;Natural resources construction;Center;Bisexual;LOW;music artist;music artist;entertainment;NO;0.125000;2
5991;56-65;female;San Jose;Jewish;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.096591;4
5990;36-45;male;San Jose;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.017045;1
5989;66-75;female;San Jose;Christian;Single;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.090909;4
5988;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.107955;4
5987;18-25;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.147727;1
5986;26-35;female;Winthrop;Hindu;Widowed;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.176136;2
5985;18-25;female;Cambridge;Jewish;Married;Manager;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.017045;2
5984;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.096591;0
5983;56-65;female;Santa Barbara;Hindu;Divorced;Production transportation;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.142045;3
5982;46-55;female;San Jose;Christian;Divorced;Production transportation;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.164773;4
5981;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.136364;4
5980;56-65;male;Palo Alto;Sikh;Widowed;Production transportation;Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.051136;3
5979;66-75;female;San Jose;Jewish;Widowed;Manager;Far Left;Homosexual;LOW;entertainment;tv show;entertainment;NO;0.170455;4
5978;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.170455;4
5977;18-25;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.255682;4
5976;66-75;male;Winthrop;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.215909;4
5975;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.062500;3
5974;26-35;female;San Jose;Christian;Divorced;Student;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.119318;1
5973;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.107955;1
5972;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.068182;2
5971;18-25;female;Boston;Christian;Widowed;Professional;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.028409;1
5970;26-35;male;Palo Alto;Christian;Single;Student;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.079545;1
5969;36-45;male;San Jose;Christian;Married;Professional;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.056818;1
5968;56-65;female;Palo Alto;Muslim;Married;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.102273;1
5967;18-25;male;Palo Alto;Christian;Single;Student;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.130682;1
5966;26-35;female;Boston;Buddhist;Divorced;Manager;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.039773;2
5965;36-45;male;Cambridge;Christian;Single;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.119318;1
5964;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.142045;1
5963;18-25;female;San Jose;Christian;Married;Professional;Center Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.181818;1
5962;18-25;female;Palo Alto;Muslim;Married;Student;Center Left;Heterosexual;LOW;drink brand;entertainment;music artist;NO;0.085227;1
5961;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.062500;3
5960;18-25;male;San Jose;Hindu;Married;Student;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.210227;1
5959;26-35;male;Cambridge;Christian;Single;Service;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.159091;1
5958;18-25;female;Winthrop;Other religions;Married;Production transportation;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.301136;1
5957;18-25;male;Boston;Muslim;Widowed;Student;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.193182;1
5956;18-25;female;Cambridge;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.034091;2
5955;26-35;female;Santa Barbara;Hindu;Single;Sales and office;Center Left;Bisexual;LOW;drink brand;tv show;soccer club;NO;0.130682;3
5954;18-25;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.136364;1
5953;36-45;male;Palo Alto;Christian;Divorced;Manager;Center;Homosexual;LOW;music artist;music artist;entertainment;NO;0.159091;1
5952;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.096591;4
5951;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.051136;5
5950;76-85;female;Boston;Muslim;Married;Professional;Center Left;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.142045;1
5949;56-65;female;Santa Barbara;Sikh;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.164773;3
5948;36-45;female;Cambridge;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.193182;2
5947;18-25;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;entertainment;drink brand;music artist;NO;0.159091;1
5946;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.022727;3
5945;18-25;female;Winthrop;Christian;Widowed;Student;Center Left;Homosexual;LOW;drink brand;drink brand;entertainment;NO;0.164773;1
5944;18-25;female;Palo Alto;Christian;Single;Student;Center Right;Bisexual;LOW;drink brand;tv show;soccer club;NO;0.176136;1
5943;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.210227;3
5942;36-45;female;Palo Alto;Jewish;Single;Student;Center Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.159091;1
5941;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.073864;2
5940;18-25;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.306818;1
5939;18-25;female;Palo Alto;Muslim;Widowed;Sales and office;Center Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.272727;1
5938;18-25;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.301136;1
5937;26-35;male;Palo Alto;Jewish;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.295455;1
5936;18-25;female;Palo Alto;Christian;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.039773;1
5935;46-55;female;San Jose;Christian;Married;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;1
5934;26-35;female;Cambridge;Buddhist;Widowed;Professional;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;YES;0.017045;2
5933;18-25;female;Palo Alto;Christian;Single;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;1
5932;36-45;male;Winthrop;Muslim;Married;Professional;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.022727;4
5931;66-75;female;San Jose;Buddhist;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.051136;4
5930;46-55;female;San Jose;Christian;Married;Manager;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.079545;1
5929;66-75;female;Boston;Christian;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.079545;4
5928;66-75;female;San Jose;Jewish;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.028409;4
5927;46-55;female;Cambridge;Christian;Divorced;Manager;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.017045;0
5925;66-75;female;Santa Barbara;Jewish;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;drink brand;NO;0.062500;4
5924;66-75;female;San Jose;Christian;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
5923;66-75;female;San Jose;Jewish;Divorced;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.051136;4
5922;66-75;male;San Jose;Jewish;Widowed;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.022727;4
5921;18-25;female;Cambridge;Buddhist;Divorced;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.056818;2
5920;76-85;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.079545;4
5919;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.096591;4
5918;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.102273;1
5917;18-25;female;Winthrop;Muslim;Widowed;Professional;Left;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.005682;5
5916;46-55;female;Winthrop;No religious affiliation;Divorced;Sales and office;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.056818;0
5915;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center Left;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.051136;2
5914;76-85;female;Santa Barbara;Jewish;Married;Professional;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.051136;4
5913;66-75;female;San Jose;Jewish;Widowed;Student;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.045455;4
5912;76-85;female;Cambridge;Buddhist;Single;Service;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.022727;2
5911;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.096591;4
5910;66-75;female;Santa Barbara;Christian;Single;Production transportation;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.073864;4
5909;66-75;female;Santa Barbara;Jewish;Married;Student;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.079545;4
5908;66-75;female;San Jose;Jewish;Widowed;Sales and office;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.107955;4
5907;66-75;female;Winthrop;Jewish;Divorced;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.022727;4
5906;26-35;female;Winthrop;Buddhist;Married;Professional;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.090909;2
5905;46-55;female;Santa Barbara;Hindu;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.062500;2
5904;66-75;female;San Jose;Christian;Single;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.085227;4
5903;46-55;female;Boston;Hindu;Single;Student;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.056818;1
5902;56-65;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.028409;4
5901;26-35;male;Cambridge;Buddhist;Married;Service;Center;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.119318;2
5900;26-35;male;Boston;Christian;Single;Natural resources construction;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.136364;0
5899;26-35;male;Boston;Christian;Married;Student;Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.136364;1
5898;56-65;female;Santa Barbara;Christian;Married;Production transportation;Right;Bisexual;LOW;music artist;music artist;entertainment;NO;0.113636;4
5897;18-25;female;San Jose;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.085227;1
5896;26-35;female;Palo Alto;Christian;Married;Student;Right;Homosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
5895;26-35;male;Palo Alto;Christian;Married;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.096591;1
5894;18-25;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;entertainment;NO;0.039773;4
5893;66-75;female;San Jose;Hindu;Married;Service;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.022727;2
5892;18-25;female;Winthrop;Buddhist;Married;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.079545;1
5891;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.090909;1
5890;66-75;male;Palo Alto;Christian;Single;Service;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.113636;1
5889;18-25;female;Winthrop;Christian;Divorced;Sales and office;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.068182;1
5888;18-25;female;Winthrop;Christian;Divorced;Sales and office;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.022727;1
5887;18-25;female;Winthrop;Christian;Single;Student;Far Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.085227;1
5886;66-75;female;Cambridge;Christian;Single;Production transportation;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.107955;4
5885;26-35;female;San Jose;Muslim;Married;Sales and office;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.079545;1
5884;66-75;male;San Jose;Christian;Married;Manager;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.079545;1
5883;18-25;female;Palo Alto;Muslim;Married;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;5
5882;26-35;female;Boston;Buddhist;Single;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.079545;2
5881;56-65;female;Palo Alto;Christian;Single;Professional;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.130682;1
5880;18-25;male;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.119318;1
5879;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;soccer club;YES;0.170455;2
5877;26-35;male;Boston;Christian;Married;Student;Left;Heterosexual;LOW;entertainment;entertainment;soccer club;NO;0.028409;1
5876;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.119318;1
5875;18-25;female;Palo Alto;Other religions;Single;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.119318;1
5874;36-45;female;Santa Barbara;Buddhist;Married;Sales and office;Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.119318;2
5873;26-35;female;Boston;Christian;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.028409;1
5872;18-25;female;Cambridge;Hindu;Married;Sales and office;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.119318;2
5871;26-35;male;Santa Barbara;Other religions;Single;Professional;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.136364;1
5870;18-25;male;Palo Alto;Christian;Single;Professional;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.136364;1
5869;56-65;female;Palo Alto;Hindu;Divorced;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.130682;3
5868;36-45;male;San Jose;Other religions;Married;Manager;Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.051136;1
5867;26-35;male;Palo Alto;Buddhist;Married;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.102273;3
5866;56-65;female;Santa Barbara;Christian;Divorced;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.125000;3
5865;18-25;male;Palo Alto;Muslim;Married;Student;Center Left;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.164773;1
5864;26-35;female;Palo Alto;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.130682;1
5863;66-75;female;Santa Barbara;Jewish;Married;Student;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;4
5862;26-35;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;music artist;drink brand;entertainment;NO;0.159091;1
5861;46-55;female;Palo Alto;Muslim;Divorced;Student;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.159091;1
5860;18-25;male;Winthrop;Jewish;Divorced;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.227273;1
5859;18-25;male;Santa Barbara;Christian;Single;Student;Left;Homosexual;LOW;drink brand;drink brand;entertainment;NO;0.159091;1
5858;18-25;female;San Jose;Buddhist;Single;Sales and office;Center;Bisexual;LOW;entertainment;tv show;soccer club;NO;0.045455;2
5857;56-65;male;Santa Barbara;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;music artist;entertainment;NO;0.045455;4
5856;26-35;female;Boston;Christian;Single;Sales and office;Right;Heterosexual;LOW;drink brand;drink brand;soccer club;NO;0.068182;1
5855;66-75;female;Santa Barbara;Christian;Single;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;4
5854;26-35;female;Boston;Christian;Divorced;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;2
5853;66-75;female;San Jose;Jewish;Widowed;Production transportation;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.056818;4
5852;46-55;female;Palo Alto;Buddhist;Married;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.073864;1
5851;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.107955;1
5850;18-25;female;Santa Barbara;Christian;Single;Student;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.062500;5
5849;18-25;female;Cambridge;Muslim;Divorced;Professional;Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.028409;5
5848;18-25;female;Cambridge;Buddhist;Married;Sales and office;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.039773;2
5847;76-85;female;Cambridge;Other religions;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.056818;2
5846;26-35;female;Palo Alto;Christian;Single;Sales and office;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.136364;1
5845;56-65;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
5844;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.028409;9
5843;36-45;male;Palo Alto;Other religions;Married;Student;Far Left;Bisexual;LOW;entertainment;entertainment;music artist;NO;0.090909;2
5842;66-75;female;Santa Barbara;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.159091;4
5841;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.170455;4
5840;76-85;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.125000;4
5838;66-75;female;San Jose;Christian;Widowed;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;drink brand;NO;0.056818;4
5837;66-75;female;San Jose;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.096591;4
5836;56-65;male;San Jose;Christian;Married;Production transportation;Center Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.125000;4
5835;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.068182;3
5834;18-25;male;Santa Barbara;Hindu;Married;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.022727;3
5833;36-45;male;San Jose;Christian;Married;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.142045;4
5832;66-75;female;San Jose;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.096591;4
5831;66-75;female;Santa Barbara;Jewish;Single;Production transportation;Center;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.181818;4
5830;26-35;female;Cambridge;Buddhist;Divorced;Professional;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.153409;2
5829;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.011364;5
5828;66-75;female;San Jose;Christian;Divorced;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.107955;4
5827;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.102273;1
5826;66-75;female;San Jose;Muslim;Single;Manager;Far Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.164773;4
5825;56-65;female;Palo Alto;Hindu;Married;Production transportation;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.085227;3
5824;18-25;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
5823;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;drink brand;NO;0.170455;4
5822;18-25;male;Winthrop;Muslim;Single;Professional;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.221591;5
5821;66-75;female;San Jose;Christian;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.232955;4
5820;66-75;female;Santa Barbara;Christian;Single;Production transportation;Center;Bisexual;LOW;music artist;music artist;entertainment;NO;0.176136;4
5819;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.056818;3
5818;18-25;female;Palo Alto;Jewish;Married;Student;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.073864;1
5817;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.164773;1
5816;18-25;male;Palo Alto;Christian;Single;Natural resources construction;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.045455;1
5815;26-35;female;Winthrop;Buddhist;Single;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.028409;2
5814;18-25;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
5813;18-25;male;Palo Alto;Christian;Single;Natural resources construction;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.170455;1
5812;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.107955;1
5811;26-35;female;Palo Alto;Jewish;Single;Production transportation;Center;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.102273;1
5810;56-65;male;Boston;Muslim;Divorced;Service;Center;Homosexual;LOW;music artist;tv show;soccer club;NO;0.005682;5
5809;18-25;female;Palo Alto;Christian;Married;Manager;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.079545;1
5808;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.125000;1
5807;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.153409;1
5806;26-35;female;Palo Alto;Christian;Single;Student;Center Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.125000;1
5805;66-75;female;Winthrop;Sikh;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.045455;3
5804;76-85;female;Santa Barbara;Christian;Single;Student;Center Left;Homosexual;LOW;drink brand;tv show;drink brand;NO;0.193182;1
5803;76-85;female;San Jose;Christian;Married;Professional;Center Left;Homosexual;LOW;drink brand;drink brand;entertainment;NO;0.170455;1
5802;18-25;female;Santa Barbara;Muslim;Single;Professional;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.318182;1
5801;18-25;female;San Jose;Christian;Single;Sales and office;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.170455;1
5800;66-75;female;Santa Barbara;Jewish;Single;Production transportation;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.062500;4
5799;18-25;female;Cambridge;Buddhist;Married;Student;Center;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.107955;2
5798;26-35;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.119318;1
5797;56-65;male;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.198864;3
5796;56-65;male;Santa Barbara;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.056818;3
5795;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.051136;2
5794;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.113636;1
5793;18-25;female;Palo Alto;Christian;Married;Student;Center Left;Heterosexual;LOW;music artist;drink brand;entertainment;NO;0.159091;1
